return_key,order_key,order_line_key,customer_key,product_key,return_date_key,return_reason_key,return_quantity,return_amount,restocking_fee,refund_completed_flag
1493,6753,8710,1464,79,20250405,4,1,58.84,5.88,True
1494,6755,8713,1464,153,20251227,4,1,46.63,4.66,False
1495,6772,8735,1471,30,20230531,3,1,67.15,0.0,True
1496,6773,8736,1471,139,20231112,1,1,109.66,0.0,True
1497,6776,8739,1471,42,20240419,1,1,57.27,0.0,True
1498,6777,8740,1471,1,20240611,4,1,42.0,4.2,True
1499,6778,8741,1471,68,20240819,1,1,41.05,0.0,True
1500,6780,8744,1471,122,20250209,1,1,50.69,0.0,True
1501,6781,8745,1471,25,20250410,3,1,31.11,0.0,True
1502,6783,8747,1471,9,20250812,2,1,37.46,0.0,True
1503,6791,8758,1478,174,20231229,3,1,50.74,0.0,True
1504,6798,8767,1478,16,20240914,1,1,127.39,0.0,True
1505,6799,8769,1478,179,20241024,4,1,86.65,8.67,True
1506,6799,8770,1478,159,20241025,5,1,23.06,0.0,True
1507,6801,8773,1478,64,20250101,4,1,130.24,13.02,True
1508,6816,8796,1482,61,20250108,2,1,28.2,0.0,True
1509,6818,8799,1482,173,20250205,3,1,20.91,0.0,True
1510,6819,8800,1482,67,20250316,1,1,41.09,0.0,True
1511,6827,8809,1483,152,20240801,3,1,27.61,0.0,True
1512,6830,8813,1483,155,20250109,4,1,47.1,4.71,True
1513,6833,8816,1483,40,20250826,1,1,91.31,0.0,True
1514,6833,8817,1483,6,20250828,3,1,63.33,0.0,False
1515,6839,8824,1484,59,20251220,3,1,60.47,0.0,True
1516,6843,8831,1486,177,20231204,2,1,40.36,0.0,True
1517,6845,8834,1486,159,20240829,4,1,13.87,1.39,True
1518,6881,8880,1493,34,20231212,1,1,71.79,0.0,True
1519,6883,8882,1493,116,20240403,4,1,126.7,12.67,True
1520,6886,8885,1493,38,20241120,1,1,65.43,0.0,True
1521,6889,8888,1493,5,20250630,1,1,45.05,0.0,True
1522,6890,8889,1493,43,20250905,6,2,154.94,0.0,False
1523,6890,8890,1493,2,20250901,5,1,25.87,0.0,True
1524,6894,8895,1495,145,20230522,6,1,48.2,0.0,True
1525,6896,8897,1495,158,20231123,4,1,30.48,3.05,True
1526,6897,8898,1495,162,20231228,3,1,38.64,0.0,True
1527,6898,8899,1495,33,20240429,1,1,70.53,0.0,True
1528,6901,8904,1495,50,20241015,1,2,146.98,0.0,True
1529,6903,8906,1495,114,20250107,1,1,145.08,0.0,True
1530,6905,8909,1495,47,20250508,1,1,101.3,0.0,True
1531,6906,8911,1496,132,20231214,1,1,46.71,0.0,True
1532,6907,8913,1496,139,20240302,2,1,106.37,0.0,True
1533,6909,8915,1496,129,20240715,1,1,147.26,0.0,True
1534,6910,8916,1496,7,20241001,1,1,42.78,0.0,False
1535,6914,8921,1496,18,20250812,1,1,103.21,0.0,True
1536,6915,8923,1496,42,20251016,3,1,63.95,0.0,True
1537,6916,8924,1496,15,20251212,1,1,69.32,0.0,True
1538,6916,8925,1496,21,20251220,1,1,37.58,0.0,False
1539,6922,8931,1497,98,20230906,4,2,302.14,30.21,True
1540,6930,8942,1497,127,20240501,1,1,137.18,0.0,True
1541,6932,8947,1497,60,20240719,1,1,120.41,0.0,True
1542,6939,8956,1497,169,20250322,4,1,68.33,6.83,True
1543,6940,8957,1497,56,20250420,1,1,61.64,0.0,True
1544,6941,8958,1498,177,20240207,2,1,55.1,0.0,True
1545,6942,8959,1499,77,20230407,3,1,36.04,0.0,True
1546,6947,8965,1499,51,20240316,3,2,113.3,0.0,True
1547,6954,8974,1499,66,20251231,1,1,68.35,0.0,False
1548,6957,8979,1502,1,20230720,1,1,34.14,0.0,True
1549,6958,8980,1503,15,20230804,1,1,121.67,0.0,True
1550,6971,8999,1503,36,20251125,1,1,80.49,0.0,True
1551,6986,9018,1509,1,20250608,4,1,32.57,3.26,True
1552,6990,9026,1510,170,20230304,3,1,30.83,0.0,True
1553,7006,9046,1517,87,20250916,1,1,187.41,0.0,True
1554,7016,9060,1525,71,20230320,1,1,41.42,0.0,True
1555,7016,9062,1525,10,20230323,4,1,40.8,4.08,True
1556,7034,9088,1529,8,20241110,1,1,59.92,0.0,True
1557,7035,9089,1529,175,20241224,5,1,38.56,0.0,True
1558,7037,9093,1529,123,20250319,6,1,103.82,0.0,True
1559,7038,9095,1529,44,20250320,1,1,40.18,0.0,True
1560,7039,9096,1530,124,20240119,3,1,73.89,0.0,True
1561,7052,9112,1532,77,20230720,2,1,53.91,0.0,True
1562,7059,9122,1534,142,20240204,3,1,16.67,0.0,True
1563,7066,9130,1534,75,20250420,1,1,63.59,0.0,True
1564,7069,9133,1534,149,20251022,3,1,42.69,0.0,True
1565,7072,9137,1536,163,20231115,3,1,21.31,0.0,True
1566,7073,9139,1536,26,20240823,1,1,70.24,0.0,True
1567,7081,9148,1537,61,20230301,4,1,34.1,3.41,True
1568,7083,9151,1538,162,20240305,4,1,34.73,3.47,True
1569,7088,9157,1538,147,20251217,4,1,17.1,1.71,True
1570,7093,9164,1539,44,20240107,1,1,54.19,0.0,True
1571,7097,9169,1539,29,20240809,1,1,105.24,0.0,True
1572,7101,9174,1539,40,20250319,3,2,196.34,0.0,True
1573,7103,9176,1540,36,20231220,1,1,72.97,0.0,True
1574,7111,9186,1548,45,20230725,2,1,56.65,0.0,True
1575,7114,9189,1551,172,20230714,2,1,25.06,0.0,True
1576,7125,9207,1557,147,20240507,4,1,36.27,3.63,True
1577,7126,9208,1557,90,20240612,4,1,214.96,21.5,True
1578,7139,9225,1557,25,20250716,1,1,46.1,0.0,True
1579,7149,9237,1559,76,20240830,3,1,23.9,0.0,True
1580,7159,9251,1564,59,20230709,3,2,136.4,0.0,True
1581,7169,9264,1565,24,20240318,3,1,75.68,0.0,True
1582,7173,9269,1565,2,20241110,1,1,29.06,0.0,True
1583,7173,9270,1565,122,20241115,1,1,84.11,0.0,True
1584,7173,9271,1565,38,20241111,4,1,65.49,6.55,True
1585,7174,9273,1565,25,20250104,3,1,25.95,0.0,True
1586,7175,9274,1565,20,20250401,4,1,99.8,9.98,True
1587,7177,9278,1565,136,20250816,1,1,56.5,0.0,True
1588,7177,9279,1565,126,20250819,1,1,147.31,0.0,True
1589,7181,9284,1567,85,20231207,2,1,113.3,0.0,True
1590,7185,9288,1568,150,20230322,4,1,34.82,3.48,True
1591,7186,9290,1569,64,20230722,3,1,79.63,0.0,True
1592,7187,9291,1570,152,20231028,1,1,44.42,0.0,True
1593,7200,9310,1570,160,20241128,6,1,25.87,0.0,True
1594,7207,9321,1570,35,20250818,3,1,69.95,0.0,True
1595,7221,9337,1580,118,20230606,1,1,85.55,0.0,True
1596,7225,9341,1580,4,20240326,6,1,49.0,0.0,True
1597,7225,9342,1580,17,20240329,4,2,118.4,11.84,True
1598,7225,9343,1580,124,20240410,4,1,65.08,6.51,True
1599,7227,9345,1580,133,20240815,2,1,117.94,0.0,True
1600,7228,9346,1580,57,20241107,1,1,47.29,0.0,True
1601,7229,9347,1580,41,20250119,2,1,38.79,0.0,True
1602,7239,9359,1581,30,20250121,2,2,62.21,0.0,True
1603,7244,9364,1583,59,20231112,3,1,120.04,0.0,True
1604,7246,9368,1583,24,20240104,1,1,123.6,0.0,True
1605,7257,9381,1583,67,20241205,1,1,61.07,0.0,True
1606,7260,9384,1583,7,20250319,1,1,59.65,0.0,True
1607,7266,9392,1586,145,20231206,4,1,38.44,3.84,True
1608,7267,9394,1586,171,20240113,2,1,26.11,0.0,True
1609,7268,9395,1586,35,20240402,1,1,50.5,0.0,True
1610,7279,9408,1587,5,20240323,5,1,33.13,0.0,True
1611,7284,9417,1587,33,20241207,2,1,53.0,0.0,True
1612,7289,9425,1588,13,20231230,2,1,88.31,0.0,True
1613,7295,9432,1594,93,20231201,1,1,199.42,0.0,True
1614,7296,9433,1595,37,20230605,3,1,57.14,0.0,True
1615,7302,9440,1597,32,20231226,1,1,64.13,0.0,True
1616,7306,9445,1597,51,20241204,1,1,46.16,0.0,True
1617,7317,9460,1601,31,20230609,2,2,154.84,0.0,True
1618,7323,9466,1603,67,20250822,4,1,42.23,4.22,True
1619,7327,9470,1606,6,20230427,2,1,56.12,0.0,True
1620,7331,9476,1609,114,20240210,1,1,211.74,0.0,True
1621,7340,9488,1609,143,20250202,2,1,26.27,0.0,False
1622,7379,9535,1619,1,20241006,4,1,29.79,2.98,True
1623,7385,9543,1620,23,20230728,5,1,46.39,0.0,True
1624,7388,9547,1620,2,20240330,5,2,65.98,0.0,True
1625,7388,9548,1620,126,20240325,5,1,192.76,0.0,True
1626,7390,9550,1620,37,20241010,6,1,53.9,0.0,True
1627,7392,9552,1620,176,20241207,4,1,63.11,6.31,True
1628,7393,9553,1620,111,20250305,1,1,94.96,0.0,True
1629,7394,9554,1620,132,20250531,1,1,71.09,0.0,True
1630,7395,9555,1620,159,20250820,3,2,29.47,0.0,True
1631,7401,9562,1623,86,20240131,4,1,133.02,13.3,True
1632,7403,9564,1624,3,20230310,1,1,57.65,0.0,True
1633,7414,9578,1624,52,20251130,5,1,50.17,0.0,True
1634,7420,9586,1628,9,20231129,3,2,99.68,0.0,True
1635,7424,9591,1628,145,20251202,2,1,42.66,0.0,True
1636,7427,9595,1631,170,20230614,2,1,28.61,0.0,True
1637,7428,9596,1632,135,20230803,1,1,181.8,0.0,True
1638,7431,9602,1635,136,20231209,1,1,48.68,0.0,True
1639,7432,9603,1636,19,20231024,3,1,40.64,0.0,True
1640,7437,9609,1639,30,20231114,2,1,58.22,0.0,True
1641,7441,9613,1639,80,20241212,3,1,43.87,0.0,True
1642,7444,9617,1640,131,20230420,2,1,60.54,0.0,True
1643,7445,9619,1641,128,20230225,1,1,82.81,0.0,True
1644,7448,9623,1644,60,20231224,2,1,70.23,0.0,True
1645,7452,9630,1645,70,20240926,4,1,31.92,3.19,True
1646,7455,9634,1645,156,20251223,3,1,24.27,0.0,True
1647,7457,9636,1646,150,20240121,2,1,19.46,0.0,True
1648,7459,9638,1646,156,20241113,4,2,76.22,7.62,True
1649,7471,9656,1652,68,20240830,4,1,41.64,4.16,True
1650,7476,9663,1652,120,20250810,1,1,63.06,0.0,True
1651,7478,9665,1652,173,20251218,3,1,32.94,0.0,True
1652,7489,9678,1659,18,20230323,4,1,95.82,9.58,True
1653,7492,9681,1660,122,20250119,4,1,50.51,5.05,True
1654,7496,9686,1661,2,20240130,1,1,17.85,0.0,True
1655,7497,9688,1661,31,20240418,1,1,75.06,0.0,True
1656,7498,9690,1661,38,20240625,3,1,71.61,0.0,True
1657,7499,9691,1661,38,20240823,1,1,52.55,0.0,True
1658,7500,9692,1661,124,20241115,3,1,68.9,0.0,True
1659,7501,9693,1661,32,20250104,2,1,78.23,0.0,True
1660,7502,9695,1661,2,20250223,5,1,28.8,0.0,True
1661,7502,9696,1661,112,20250219,1,1,145.75,0.0,True
1662,7508,9703,1662,45,20240105,2,1,95.18,0.0,True
1663,7514,9712,1662,25,20250103,1,1,33.08,0.0,True
1664,7514,9713,1662,58,20250102,1,1,28.1,0.0,True
1665,7515,9714,1662,140,20250204,1,2,172.96,0.0,True
1666,7544,9750,1664,99,20241114,1,1,324.76,0.0,False
1667,7549,9758,1664,144,20250306,4,1,36.31,3.63,True
1668,7568,9783,1671,50,20231030,3,1,66.61,0.0,True
1669,7573,9789,1675,152,20230625,4,1,24.6,2.46,True
1670,7574,9790,1675,161,20230921,4,1,43.36,4.34,True
1671,7576,9792,1675,52,20240322,4,1,49.22,4.92,True
1672,7581,9798,1676,124,20230710,1,2,103.88,0.0,True
1673,7582,9799,1677,162,20231207,5,1,36.52,0.0,True
1674,7583,9800,1677,163,20240817,4,1,20.53,2.05,True
1675,7594,9813,1680,73,20231106,4,1,94.82,9.48,True
1676,7616,9842,1680,45,20251127,4,1,112.57,11.26,True
1677,7621,9847,1683,159,20230217,4,1,13.73,1.37,True
1678,7622,9848,1684,19,20230403,6,1,31.34,0.0,True
1679,7622,9849,1684,22,20230402,3,1,107.21,0.0,True
1680,7630,9859,1687,35,20240811,1,1,34.14,0.0,True
1681,7630,9860,1687,8,20240807,4,1,63.66,6.37,True
1682,7631,9861,1687,160,20241006,4,1,20.2,2.02,True
1683,7638,9868,1687,67,20251125,1,1,55.17,0.0,True
1684,7648,9881,1690,21,20250826,1,1,37.94,0.0,True
1685,7658,9894,1698,33,20230430,3,1,62.63,0.0,True
1686,7660,9897,1698,5,20240731,5,1,28.45,0.0,True
1687,7661,9899,1698,2,20240819,1,1,19.84,0.0,True
1688,7662,9901,1698,53,20240826,1,1,32.34,0.0,True
1689,7668,9909,1699,56,20231019,3,1,34.3,0.0,True
1690,7671,9913,1699,99,20240216,3,1,182.01,0.0,True
1691,7681,9924,1702,90,20240115,4,1,141.71,14.17,True
1692,7683,9926,1702,158,20241224,4,1,29.02,2.9,True
1693,7685,9929,1703,58,20230515,3,1,18.83,0.0,True
1694,7686,9932,1703,130,20230729,1,1,81.93,0.0,True
1695,7687,9934,1703,159,20231020,3,1,14.1,0.0,True
1696,7694,9943,1703,19,20250708,1,1,25.34,0.0,True
1697,7695,9944,1703,4,20250808,1,1,35.48,0.0,True
1698,7696,9946,1704,144,20231028,5,1,25.87,0.0,True
1699,7699,9951,1704,149,20240817,3,1,30.9,0.0,True
1700,7704,9958,1705,150,20240331,1,1,44.49,0.0,True
1701,7706,9960,1705,1,20240705,1,1,45.81,0.0,True
1702,7707,9961,1705,158,20240820,5,1,30.22,0.0,True
1703,7712,9968,1705,171,20250520,4,1,47.56,4.76,True
1704,7715,9971,1706,44,20231223,1,2,93.55,0.0,True
1705,7718,9975,1706,42,20240728,4,1,48.96,4.9,True
1706,7718,9976,1706,11,20240719,1,1,69.83,0.0,True
1707,7720,9978,1706,79,20241222,4,1,78.59,7.86,True
1708,7721,9979,1706,2,20250227,1,1,33.03,0.0,True
1709,7722,9980,1706,88,20250430,6,1,233.75,0.0,True
1710,7722,9981,1706,35,20250430,1,1,43.46,0.0,True
1711,7724,9983,1706,18,20250916,4,1,105.38,10.54,True
1712,7728,9989,1709,156,20230317,3,1,29.12,0.0,True
1713,7731,9993,1712,33,20231027,1,1,68.35,0.0,True
1714,7748,10021,1715,68,20250310,2,1,38.84,0.0,True
1715,7752,10026,1715,55,20251209,1,1,25.98,0.0,False
1716,7756,10030,1717,9,20230617,1,1,44.7,0.0,True
1717,7758,10034,1717,149,20231109,2,1,40.24,0.0,True
1718,7759,10035,1717,14,20240124,1,1,66.93,0.0,True
1719,7759,10036,1717,118,20240121,1,1,53.34,0.0,True
1720,7762,10039,1717,113,20241122,4,1,124.63,12.46,True
1721,7764,10041,1717,116,20250420,2,1,121.83,0.0,True
1722,7765,10043,1717,158,20250620,3,1,33.6,0.0,True
1723,7775,10059,1723,167,20230820,2,2,73.44,0.0,True
1724,7780,10066,1723,25,20250831,1,1,20.12,0.0,True
1725,7783,10072,1724,42,20230706,6,1,61.05,0.0,True
1726,7788,10078,1729,17,20230421,4,1,63.36,6.34,True
1727,7789,10079,1730,45,20230314,1,1,105.74,0.0,True
1728,7793,10085,1730,172,20230919,3,1,40.37,0.0,True
1729,7801,10096,1730,166,20241220,4,1,47.19,4.72,True
1730,7802,10097,1730,5,20250210,3,1,48.03,0.0,True
1731,7803,10098,1730,79,20250418,1,1,105.54,0.0,True
1732,7819,10117,1738,30,20241020,2,1,89.18,0.0,True
1733,7834,10133,1739,19,20240504,1,1,46.19,0.0,True
1734,7836,10135,1739,67,20240724,4,1,77.58,7.76,True
1735,7838,10138,1739,163,20241001,3,1,36.29,0.0,True
1736,7840,10141,1739,174,20241202,3,1,46.45,0.0,True
1737,7844,10146,1739,4,20250702,4,1,83.52,8.35,True
1738,7849,10152,1740,180,20240202,4,1,27.32,2.73,True
1739,7862,10165,1741,32,20240410,1,1,99.66,0.0,True
1740,7863,10166,1741,2,20240614,5,1,35.37,0.0,True
1741,7866,10169,1741,91,20241223,1,1,112.45,0.0,True
1742,7869,10173,1741,40,20250627,4,1,99.95,10.0,True
1743,7870,10175,1741,35,20250808,1,2,89.46,0.0,True
1744,7902,10211,1757,9,20251127,3,1,35.73,0.0,True
1745,7906,10216,1761,50,20230701,1,1,76.39,0.0,True
1746,7909,10220,1762,50,20230525,3,2,151.88,0.0,True
1747,7910,10221,1763,161,20230909,2,1,55.89,0.0,True
1748,7919,10233,1764,44,20250125,1,1,31.51,0.0,True
1749,7929,10246,1766,33,20251205,3,1,70.97,0.0,True
1750,7933,10250,1767,6,20231209,1,1,70.54,0.0,True
1751,7937,10255,1767,156,20240914,4,1,40.86,4.09,True
1752,7938,10256,1767,55,20241111,1,1,44.78,0.0,True
1753,7941,10261,1767,23,20250216,4,1,69.81,6.98,True
1754,7944,10266,1767,123,20250930,1,1,160.34,0.0,True
1755,7954,10276,1771,110,20231028,6,1,340.15,0.0,True
1756,7954,10277,1771,11,20231028,2,1,113.43,0.0,True
1757,7969,10301,1772,72,20231025,2,1,62.01,0.0,True
1758,7986,10323,1775,1,20230906,3,2,62.38,0.0,True
1759,7986,10324,1775,170,20230828,4,1,28.9,2.89,True
1760,7987,10325,1775,1,20231031,3,1,37.03,0.0,True
1761,7988,10327,1775,25,20240112,1,1,27.72,0.0,True
1762,7990,10330,1775,122,20240620,2,1,91.41,0.0,True
1763,7991,10331,1775,129,20240901,1,1,121.88,0.0,True
1764,7992,10334,1775,37,20241012,1,1,55.27,0.0,True
1765,8009,10354,1777,167,20251124,4,1,47.83,4.78,True
1766,8014,10360,1778,12,20240803,1,1,88.68,0.0,True
1767,8019,10365,1778,41,20250202,4,1,80.48,8.05,True
1768,8023,10370,1780,38,20230808,4,1,49.22,4.92,True
1769,8028,10375,1785,178,20230822,6,1,25.2,0.0,True
1770,8033,10383,1786,78,20240908,2,2,99.34,0.0,True
1771,8036,10387,1787,147,20230917,4,1,29.69,2.97,True
1772,8039,10390,1788,63,20231224,1,1,66.7,0.0,True
1773,8046,10398,1790,180,20231122,4,1,71.35,7.14,True
1774,8055,10408,1791,105,20250902,1,1,129.78,0.0,True
1775,8064,10418,1796,19,20230827,2,1,34.96,0.0,True
1776,8068,10422,1796,7,20240419,3,1,43.56,0.0,True
1777,8073,10428,1796,173,20250121,4,1,32.85,3.29,True
1778,8074,10430,1796,22,20250319,4,1,138.72,13.87,True
1779,8085,10441,1800,80,20230503,1,1,67.02,0.0,True
1780,8088,10444,1802,158,20241121,4,1,28.48,2.85,True
1781,8088,10445,1802,23,20241203,3,1,50.16,0.0,False
1782,8106,10471,1803,80,20250410,4,1,99.73,9.97,True
1783,8113,10478,1804,80,20231019,4,1,48.82,4.88,False
1784,8114,10479,1805,156,20230825,3,2,63.22,0.0,True
1785,8115,10480,1806,6,20230823,3,1,63.22,0.0,True
1786,8117,10482,1806,132,20231224,1,1,76.03,0.0,True
1787,8117,10483,1806,158,20231215,4,1,36.58,3.66,True
1788,8118,10484,1806,148,20240207,3,1,20.64,0.0,True
1789,8119,10486,1806,1,20240330,3,1,45.02,0.0,True
1790,8121,10488,1806,167,20241001,4,1,81.41,8.14,True
1791,8124,10493,1806,145,20250120,3,1,30.13,0.0,True
1792,8127,10497,1806,10,20250810,1,1,51.8,0.0,True
1793,8129,10499,1807,78,20230513,1,2,140.48,0.0,True
1794,8143,10516,1812,5,20240228,4,1,43.23,4.32,True
1795,8146,10519,1812,49,20240910,1,1,93.68,0.0,True
1796,8146,10520,1812,19,20240912,1,1,36.91,0.0,True
1797,8148,10524,1812,4,20250227,2,1,56.53,0.0,True
1798,8149,10526,1812,127,20250504,4,1,99.69,9.97,True
1799,8150,10528,1812,25,20250707,4,1,29.44,2.94,True
1800,8156,10535,1815,159,20230915,3,1,21.67,0.0,True
1801,8160,10541,1815,9,20240105,1,1,60.35,0.0,True
1802,8166,10549,1815,178,20241231,2,1,45.0,0.0,True
1803,8168,10552,1815,12,20250709,3,1,82.47,0.0,True
1804,8169,10553,1815,34,20250914,2,1,105.15,0.0,True
1805,8174,10558,1818,154,20230422,4,1,54.7,5.47,True
1806,8176,10561,1818,159,20240110,1,1,14.39,0.0,True
1807,8178,10564,1818,35,20241223,1,1,42.65,0.0,True
1808,8180,10566,1818,73,20251227,1,1,56.09,0.0,False
1809,8193,10580,1826,19,20240611,5,1,40.0,0.0,True
1810,8207,10598,1830,40,20230428,1,1,90.19,0.0,False
1811,8211,10604,1833,93,20231118,4,1,215.78,21.58,True
1812,8213,10606,1833,159,20240505,5,1,18.4,0.0,True
1813,8216,10609,1833,29,20241108,4,1,89.46,8.95,True
1814,8216,10611,1833,123,20241115,4,1,139.73,13.97,True
1815,8218,10613,1833,122,20250414,1,1,85.02,0.0,True
1816,8219,10614,1833,42,20250610,1,1,60.47,0.0,True
1817,8220,10616,1834,6,20230917,1,1,65.15,0.0,True
1818,8223,10619,1834,17,20240711,1,1,71.05,0.0,True
1819,8224,10620,1834,62,20241011,4,1,104.42,10.44,True
1820,8227,10623,1834,136,20250129,3,1,67.84,0.0,True
1821,8228,10625,1834,17,20250401,1,1,61.53,0.0,True
1822,8229,10626,1834,133,20250625,1,1,127.39,0.0,True
1823,8231,10628,1834,131,20251106,1,1,81.12,0.0,True
1824,8238,10637,1841,162,20230413,4,1,31.61,3.16,True
1825,8241,10640,1844,171,20230916,4,1,38.64,3.86,True
1826,8245,10644,1845,26,20231218,1,1,97.11,0.0,True
1827,8246,10645,1845,63,20240213,1,1,99.08,0.0,True
1828,8247,10646,1845,2,20240505,1,1,28.35,0.0,True
1829,8253,10652,1845,24,20251127,1,2,140.26,0.0,False
1830,8267,10666,1849,45,20231030,1,1,104.12,0.0,True
1831,8275,10677,1849,8,20250209,1,1,53.23,0.0,True
1832,8284,10688,1851,43,20230730,1,1,52.79,0.0,True
1833,8285,10689,1851,59,20230801,3,1,51.77,0.0,True
1834,8298,10706,1855,150,20230731,2,1,32.02,0.0,True
1835,8300,10708,1857,167,20240109,3,1,64.27,0.0,True
1836,8301,10710,1858,145,20230919,6,1,54.37,0.0,True
1837,8304,10713,1858,70,20240123,1,1,26.53,0.0,True
1838,8305,10715,1858,19,20240313,1,1,38.81,0.0,True
1839,8309,10722,1858,141,20241128,1,2,111.38,0.0,True
1840,8314,10728,1858,141,20250822,6,1,45.6,0.0,True
1841,8329,10745,1863,174,20250117,3,1,41.74,0.0,True
1842,8334,10750,1863,7,20251130,1,1,39.57,0.0,True
1843,8335,10751,1863,107,20251231,3,1,224.4,0.0,False
1844,8341,10757,1864,4,20250901,4,1,44.13,4.41,True
1845,8343,10760,1864,161,20251214,4,1,50.44,5.04,True
1846,8344,10761,1865,2,20231126,1,1,39.0,0.0,True
1847,8350,10769,1866,144,20240103,4,1,30.53,3.05,True
1848,8352,10771,1866,179,20240625,5,1,73.06,0.0,True
1849,8354,10773,1866,29,20241017,4,1,104.13,10.41,True
1850,8355,10774,1866,159,20241117,4,1,20.91,2.09,True
1851,8359,10779,1866,132,20250328,1,1,77.6,0.0,True
1852,8362,10783,1866,1,20251216,1,1,43.94,0.0,True
1853,8366,10788,1870,39,20230114,5,1,71.19,0.0,True
1854,8373,10798,1870,172,20240120,6,1,22.44,0.0,True
1855,8376,10803,1870,129,20240805,1,1,143.2,0.0,True
1856,8379,10807,1870,29,20250122,1,1,59.98,0.0,True
1857,8385,10813,1872,26,20240615,5,1,106.74,0.0,True
1858,8386,10815,1872,111,20241109,4,1,96.87,9.69,True
1859,8387,10817,1872,25,20250101,5,1,25.36,0.0,True
1860,8387,10818,1872,72,20241227,2,2,98.34,0.0,True
1861,8388,10819,1872,159,20241229,3,1,14.56,0.0,True
1862,8390,10821,1872,7,20250512,2,1,41.55,0.0,True
1863,8391,10824,1872,45,20251109,3,1,82.87,0.0,True
1864,8402,10838,1874,39,20230710,4,1,111.07,11.11,True
1865,8422,10860,1878,165,20250701,4,1,63.69,6.37,True
1866,8435,10875,1879,7,20241120,4,1,47.77,4.78,True
1867,8437,10877,1879,152,20250426,3,1,39.63,0.0,True
1868,8442,10885,1879,6,20251214,5,1,66.61,0.0,True
1869,8455,10903,1886,172,20230815,4,1,28.44,2.84,True
1870,8456,10905,1887,164,20230312,4,1,63.76,6.38,False
1871,8457,10906,1888,142,20230419,4,1,19.8,1.98,True
1872,8464,10916,1890,148,20230514,3,1,22.57,0.0,True
1873,8466,10918,1892,145,20230613,5,1,56.54,0.0,True
1874,8469,10925,1895,124,20230325,1,1,51.63,0.0,True
1875,8472,10928,1897,19,20240616,1,1,23.76,0.0,True
1876,8474,10932,1897,173,20241127,3,1,34.99,0.0,True
1877,8478,10936,1897,160,20250705,5,1,16.42,0.0,True
1878,8480,10939,1897,156,20251222,5,1,24.97,0.0,True
1879,8485,10944,1900,160,20240119,5,1,12.9,0.0,True
1880,8486,10945,1900,67,20240311,2,1,57.88,0.0,True
1881,8488,10948,1900,25,20240829,4,1,26.65,2.67,True
1882,8493,10955,1900,153,20250304,4,1,77.54,7.75,True
1883,8503,10969,1901,13,20240504,6,1,130.37,0.0,True
1884,8509,10975,1901,22,20250420,3,1,133.53,0.0,True
1885,8511,10977,1901,19,20250802,1,1,31.79,0.0,True
1886,8518,10987,1908,94,20230911,4,1,154.99,15.5,False
1887,8532,11005,1914,112,20240115,1,1,65.52,0.0,True
1888,8535,11009,1914,132,20240715,1,2,77.47,0.0,True
1889,8536,11010,1914,145,20240721,3,1,30.41,0.0,True
1890,8544,11023,1915,108,20251123,1,1,116.27,0.0,True
1891,8546,11025,1916,172,20230406,5,1,36.13,0.0,True
1892,8550,11031,1918,143,20231218,4,2,63.2,6.32,True
1893,8557,11039,1921,35,20231117,4,1,41.35,4.14,True
1894,8567,11052,1925,112,20240615,1,1,243.98,0.0,True
1895,8587,11075,1926,143,20231112,3,1,24.97,0.0,True
1896,8589,11077,1926,55,20240307,1,1,28.83,0.0,True
1897,8591,11079,1926,58,20250129,4,1,10.14,1.01,True
1898,8604,11094,1932,97,20231127,6,1,217.89,0.0,True
1899,8610,11100,1933,21,20230607,1,1,80.93,0.0,True
1900,8613,11103,1936,38,20230626,3,2,143.76,0.0,True
1901,8616,11107,1937,45,20240105,1,1,67.73,0.0,True
1902,8616,11108,1937,25,20231230,1,1,24.69,0.0,True
1903,8618,11110,1937,23,20240303,1,1,51.01,0.0,True
1904,8618,11111,1937,16,20240227,3,1,88.8,0.0,True
1905,8621,11115,1937,33,20240927,1,1,68.89,0.0,True
1906,8623,11118,1937,17,20250210,4,1,63.07,6.31,True
1907,8624,11119,1937,111,20250505,5,1,91.9,0.0,True
1908,8625,11121,1937,20,20250621,1,1,107.97,0.0,True
1909,8626,11122,1937,138,20250828,4,1,124.07,12.41,True
1910,8626,11123,1937,118,20250823,1,1,72.99,0.0,True
1911,8628,11125,1938,57,20230618,4,1,69.36,6.94,True
1912,8629,11126,1939,10,20230627,3,1,57.62,0.0,True
1913,8630,11127,1939,122,20230822,1,1,66.52,0.0,True
1914,8632,11131,1939,25,20240120,2,1,16.07,0.0,True
1915,8633,11132,1939,116,20240527,1,1,136.07,0.0,False
1916,8635,11135,1939,136,20241104,4,1,73.52,7.35,True
1917,8636,11136,1939,7,20241221,3,1,32.38,0.0,True
1918,8637,11137,1939,120,20250112,2,1,97.17,0.0,True
1919,8640,11140,1939,15,20250828,3,1,91.83,0.0,True
1920,8640,11141,1939,1,20250825,1,1,34.29,0.0,True
1921,8648,11151,1940,155,20240531,1,1,58.81,0.0,True
1922,8652,11157,1940,56,20241024,2,1,57.07,0.0,True
1923,8654,11159,1940,44,20250106,2,1,70.69,0.0,True
1924,8654,11160,1940,153,20250111,4,1,92.86,9.29,True
1925,8660,11166,1940,95,20250917,1,1,226.51,0.0,True
