order_key,order_id,customer_key,order_date_key,sales_channel_key,geography_key,campaign_key,acquisition_channel_key,gross_revenue,discount_amount,net_revenue,shipping_revenue,is_first_order
6689,ORD-006689,1443,20250718,1,30,16,1,28.62,5.72,22.9,6.99,False
6690,ORD-006690,1443,20251224,1,30,20,1,52.16,5.22,46.94,6.99,False
6691,ORD-006691,1444,20230608,1,14,,3,30.24,0.0,30.24,6.99,True
6692,ORD-006692,1445,20230712,1,38,2,2,42.12,8.42,33.7,6.99,True
6693,ORD-006693,1445,20240805,1,38,10,2,25.58,5.12,20.46,6.99,False
6694,ORD-006694,1445,20250107,2,38,21,2,89.14,40.11,49.03,6.99,False
6695,ORD-006695,1445,20251122,1,38,20,2,118.56,11.86,106.7,0.0,False
6696,ORD-006696,1446,20231109,3,34,,6,100.09,0.0,100.09,0.0,True
6697,ORD-006697,1447,20230129,3,15,,6,90.3,0.0,90.3,0.0,True
6698,ORD-006698,1448,20230407,1,34,,2,169.43,0.0,169.43,0.0,True
6699,ORD-006699,1449,20231007,1,31,,1,27.06,0.0,27.06,6.99,True
6700,ORD-006700,1450,20230630,3,18,,2,48.16,0.0,48.16,6.99,True
6701,ORD-006701,1450,20230713,1,18,2,2,22.11,4.42,17.69,6.99,False
6702,ORD-006702,1450,20230812,3,18,3,2,26.61,5.32,21.29,6.99,False
6703,ORD-006703,1450,20240226,1,18,8,2,73.58,0.0,73.58,6.99,False
6704,ORD-006704,1450,20250131,3,18,,2,24.23,0.0,24.23,6.99,False
6705,ORD-006705,1450,20250215,1,18,15,2,66.3,0.0,66.3,6.99,False
6706,ORD-006706,1450,20250405,1,18,,2,60.27,0.0,60.27,6.99,False
6707,ORD-006707,1450,20250616,3,18,,2,103.72,0.0,103.72,0.0,False
6708,ORD-006708,1450,20250715,2,18,16,2,55.04,11.01,44.03,6.99,False
6709,ORD-006709,1450,20250812,2,18,17,2,30.22,6.04,24.18,6.99,False
6710,ORD-006710,1450,20251119,1,18,20,2,46.19,4.62,41.57,6.99,False
6711,ORD-006711,1450,20251205,1,18,20,2,29.24,2.92,26.32,6.99,False
6712,ORD-006712,1451,20230805,2,14,3,6,164.18,32.84,131.34,0.0,True
6713,ORD-006713,1452,20240112,1,1,14,1,59.11,26.6,32.51,6.99,True
6714,ORD-006714,1453,20230914,2,3,,6,153.13,0.0,153.13,0.0,True
6715,ORD-006715,1454,20230718,1,38,2,1,69.4,13.88,55.52,6.99,True
6716,ORD-006716,1455,20230328,3,31,,2,95.29,0.0,95.29,0.0,True
6717,ORD-006717,1455,20230815,1,31,3,2,16.62,3.32,13.3,6.99,False
6718,ORD-006718,1455,20231114,1,31,,2,52.88,0.0,52.88,6.99,False
6719,ORD-006719,1455,20240813,2,31,10,2,50.52,10.1,40.42,6.99,False
6720,ORD-006720,1455,20250801,3,31,17,2,62.23,12.45,49.78,6.99,False
6721,ORD-006721,1456,20240124,3,5,,1,79.55,0.0,79.55,0.0,True
6722,ORD-006722,1457,20230303,2,23,1,1,315.45,0.0,315.45,0.0,True
6723,ORD-006723,1457,20230830,1,23,,1,71.85,0.0,71.85,6.99,False
6724,ORD-006724,1457,20240105,2,23,14,1,269.16,121.12,148.04,0.0,False
6725,ORD-006725,1457,20241108,3,23,,1,152.73,0.0,152.73,0.0,False
6726,ORD-006726,1457,20251115,1,23,20,1,88.66,8.87,79.79,0.0,False
6727,ORD-006727,1457,20251125,1,23,20,1,101.09,10.11,90.98,0.0,False
6728,ORD-006728,1458,20230313,1,15,1,4,68.51,0.0,68.51,6.99,True
6729,ORD-006729,1459,20230308,2,40,1,1,130.15,0.0,130.15,0.0,True
6730,ORD-006730,1460,20240114,1,32,14,1,208.88,94.0,114.88,0.0,True
6731,ORD-006731,1461,20230201,1,34,,1,76.14,0.0,76.14,0.0,True
6732,ORD-006732,1461,20230307,1,34,1,1,52.4,0.0,52.4,6.99,False
6733,ORD-006733,1461,20230606,1,34,,1,98.89,0.0,98.89,0.0,False
6734,ORD-006734,1461,20230927,1,34,,1,19.68,0.0,19.68,6.99,False
6735,ORD-006735,1461,20231108,1,34,,1,142.27,0.0,142.27,0.0,False
6736,ORD-006736,1461,20231117,1,34,6,1,51.4,5.14,46.26,6.99,False
6737,ORD-006737,1461,20240221,1,34,8,1,30.27,0.0,30.27,6.99,False
6738,ORD-006738,1461,20241129,1,34,11,1,19.14,5.74,13.4,6.99,False
6739,ORD-006739,1461,20250107,1,34,21,1,30.76,13.84,16.92,6.99,False
6740,ORD-006740,1461,20250306,1,34,15,1,46.99,0.0,46.99,6.99,False
6741,ORD-006741,1461,20250821,1,34,17,1,24.95,4.99,19.96,6.99,False
6742,ORD-006742,1461,20250828,2,34,,1,64.64,0.0,64.64,6.99,False
6743,ORD-006743,1461,20251211,2,34,20,1,34.04,3.4,30.64,6.99,False
6744,ORD-006744,1462,20230707,1,10,2,2,53.42,10.68,42.74,6.99,True
6745,ORD-006745,1463,20231222,3,38,6,2,108.55,10.86,97.69,0.0,True
6746,ORD-006746,1464,20230702,1,18,,2,81.78,0.0,81.78,0.0,True
6747,ORD-006747,1464,20230706,2,18,2,2,27.11,5.42,21.69,6.99,False
6748,ORD-006748,1464,20231124,1,18,4,2,105.79,31.74,74.05,6.99,False
6749,ORD-006749,1464,20240826,3,18,,2,65.28,0.0,65.28,6.99,False
6750,ORD-006750,1464,20250112,2,18,21,2,175.38,78.92,96.46,0.0,False
6751,ORD-006751,1464,20250209,1,18,,2,77.81,0.0,77.81,0.0,False
6752,ORD-006752,1464,20250309,1,18,15,2,25.96,0.0,25.96,6.99,False
6753,ORD-006753,1464,20250323,1,18,,2,134.7,0.0,134.7,0.0,False
6754,ORD-006754,1464,20251023,1,18,,2,69.65,0.0,69.65,6.99,False
6755,ORD-006755,1464,20251213,1,18,20,2,95.44,9.54,85.9,0.0,False
6756,ORD-006756,1464,20251230,1,18,,2,18.52,0.0,18.52,6.99,False
6757,ORD-006757,1465,20230605,1,30,,2,42.85,0.0,42.85,6.99,True
6758,ORD-006758,1466,20230406,1,32,,5,25.99,0.0,25.99,6.99,True
6759,ORD-006759,1466,20230701,1,32,,5,31.37,0.0,31.37,6.99,False
6760,ORD-006760,1466,20231104,3,32,,5,83.65,0.0,83.65,0.0,False
6761,ORD-006761,1466,20240115,2,32,14,5,48.22,21.7,26.52,6.99,False
6762,ORD-006762,1466,20240223,2,32,8,5,98.1,0.0,98.1,0.0,False
6763,ORD-006763,1466,20240704,2,32,,5,192.47,0.0,192.47,0.0,False
6764,ORD-006764,1466,20240721,1,32,9,5,34.08,6.82,27.26,6.99,False
6765,ORD-006765,1466,20240903,3,32,,5,67.35,0.0,67.35,6.99,False
6766,ORD-006766,1466,20241209,2,32,13,5,25.23,2.52,22.71,6.99,False
6767,ORD-006767,1467,20240106,1,7,14,1,150.11,67.55,82.56,0.0,True
6768,ORD-006768,1468,20230212,1,45,,2,272.95,0.0,272.95,0.0,True
6769,ORD-006769,1469,20230929,1,24,,4,50.8,0.0,50.8,6.99,True
6770,ORD-006770,1470,20230115,1,1,7,1,64.42,28.99,35.43,6.99,True
6771,ORD-006771,1471,20230303,1,35,1,6,43.32,0.0,43.32,6.99,True
6772,ORD-006772,1471,20230511,1,35,,6,67.15,0.0,67.15,6.99,False
6773,ORD-006773,1471,20231105,2,35,,6,109.66,0.0,109.66,0.0,False
6774,ORD-006774,1471,20231208,1,35,6,6,84.47,8.45,76.02,0.0,False
6775,ORD-006775,1471,20240115,3,35,14,6,74.75,33.64,41.11,6.99,False
6776,ORD-006776,1471,20240404,1,35,,6,57.27,0.0,57.27,6.99,False
6777,ORD-006777,1471,20240528,1,35,,6,42.0,0.0,42.0,6.99,False
6778,ORD-006778,1471,20240801,2,35,10,6,51.31,10.26,41.05,6.99,False
6779,ORD-006779,1471,20241030,3,35,,6,84.28,0.0,84.28,0.0,False
6780,ORD-006780,1471,20250119,1,35,21,6,92.16,41.47,50.69,6.99,False
6781,ORD-006781,1471,20250324,1,35,,6,31.11,0.0,31.11,6.99,False
6782,ORD-006782,1471,20250520,1,35,,6,67.12,0.0,67.12,6.99,False
6783,ORD-006783,1471,20250804,1,35,17,6,109.43,21.89,87.54,0.0,False
6784,ORD-006784,1472,20230626,1,32,,1,51.65,0.0,51.65,6.99,True
6785,ORD-006785,1473,20230609,1,34,,1,34.95,0.0,34.95,6.99,True
6786,ORD-006786,1474,20230306,1,36,1,1,70.46,0.0,70.46,6.99,True
6787,ORD-006787,1475,20230416,1,29,,1,34.53,0.0,34.53,6.99,True
6788,ORD-006788,1476,20231203,2,22,6,6,33.33,3.33,30.0,6.99,True
6789,ORD-006789,1477,20230330,1,5,,1,63.06,0.0,63.06,6.99,True
6790,ORD-006790,1478,20231114,1,2,,1,141.7,0.0,141.7,0.0,True
6791,ORD-006791,1478,20231219,1,2,6,1,56.38,5.64,50.74,6.99,False
6792,ORD-006792,1478,20240201,2,2,,1,48.67,0.0,48.67,6.99,False
6793,ORD-006793,1478,20240228,3,2,8,1,94.79,0.0,94.79,0.0,False
6794,ORD-006794,1478,20240410,1,2,,1,100.88,0.0,100.88,0.0,False
6795,ORD-006795,1478,20240517,2,2,,1,366.47,0.0,366.47,0.0,False
6796,ORD-006796,1478,20240627,1,2,,1,86.04,0.0,86.04,0.0,False
6797,ORD-006797,1478,20240726,1,2,,1,85.48,0.0,85.48,0.0,False
6798,ORD-006798,1478,20240905,1,2,,1,127.39,0.0,127.39,0.0,False
6799,ORD-006799,1478,20241004,1,2,,1,196.36,0.0,196.36,0.0,False
6800,ORD-006800,1478,20241109,1,2,,1,116.74,0.0,116.74,0.0,False
6801,ORD-006801,1478,20241214,1,2,13,1,195.59,19.56,176.03,0.0,False
6802,ORD-006802,1478,20250115,1,2,21,1,72.15,32.47,39.68,6.99,False
6803,ORD-006803,1478,20250210,1,2,,1,155.03,0.0,155.03,0.0,False
6804,ORD-006804,1478,20250327,2,2,,1,35.47,0.0,35.47,6.99,False
6805,ORD-006805,1478,20250422,2,2,,1,181.16,0.0,181.16,0.0,False
6806,ORD-006806,1478,20250517,2,2,,1,194.93,0.0,194.93,0.0,False
6807,ORD-006807,1478,20250629,1,2,,1,267.62,0.0,267.62,0.0,False
6808,ORD-006808,1478,20250810,3,2,17,1,149.47,29.89,119.58,0.0,False
6809,ORD-006809,1478,20250918,1,2,,1,78.24,0.0,78.24,0.0,False
6810,ORD-006810,1479,20230322,1,45,,2,207.19,0.0,207.19,0.0,True
6811,ORD-006811,1480,20231215,1,24,6,2,71.18,7.12,64.06,6.99,True
6812,ORD-006812,1481,20231209,2,2,6,1,30.46,3.05,27.41,6.99,True
6813,ORD-006813,1482,20231202,1,42,6,1,114.36,11.44,102.92,0.0,True
6814,ORD-006814,1482,20240226,3,42,8,1,23.32,0.0,23.32,6.99,False
6815,ORD-006815,1482,20241214,2,42,13,1,52.55,5.25,47.3,6.99,False
6816,ORD-006816,1482,20241230,2,42,,1,28.2,0.0,28.2,6.99,False
6817,ORD-006817,1482,20250104,1,42,21,1,68.38,30.77,37.61,6.99,False
6818,ORD-006818,1482,20250115,1,42,21,1,38.02,17.11,20.91,6.99,False
6819,ORD-006819,1482,20250307,1,42,15,1,41.09,0.0,41.09,6.99,False
6820,ORD-006820,1482,20251125,2,42,20,1,27.39,2.74,24.65,6.99,False
6821,ORD-006821,1482,20251218,1,42,20,1,31.12,3.11,28.01,6.99,False
6822,ORD-006822,1483,20231112,1,28,,3,91.96,0.0,91.96,0.0,True
6823,ORD-006823,1483,20240110,2,28,14,3,20.51,9.23,11.28,6.99,False
6824,ORD-006824,1483,20240227,1,28,8,3,154.08,0.0,154.08,0.0,False
6825,ORD-006825,1483,20240414,1,28,,3,25.04,0.0,25.04,6.99,False
6826,ORD-006826,1483,20240608,2,28,,3,74.26,0.0,74.26,6.99,False
6827,ORD-006827,1483,20240723,2,28,9,3,34.51,6.9,27.61,6.99,False
6828,ORD-006828,1483,20240907,1,28,,3,22.46,0.0,22.46,6.99,False
6829,ORD-006829,1483,20241110,1,28,,3,101.14,0.0,101.14,0.0,False
6830,ORD-006830,1483,20241230,1,28,,3,47.1,0.0,47.1,6.99,False
6831,ORD-006831,1483,20250303,1,28,15,3,43.79,0.0,43.79,6.99,False
6832,ORD-006832,1483,20250605,2,28,,3,37.38,0.0,37.38,6.99,False
6833,ORD-006833,1483,20250813,1,28,17,3,233.17,46.63,186.54,0.0,False
6834,ORD-006834,1483,20251018,1,28,,3,58.42,0.0,58.42,6.99,False
6835,ORD-006835,1483,20251109,1,28,,3,33.61,0.0,33.61,6.99,False
6836,ORD-006836,1484,20230826,2,41,,2,36.59,0.0,36.59,6.99,True
6837,ORD-006837,1484,20241106,1,41,,2,26.49,0.0,26.49,6.99,False
6838,ORD-006838,1484,20241116,1,41,13,2,54.15,5.42,48.73,6.99,False
6839,ORD-006839,1484,20251129,1,41,18,2,86.38,25.91,60.47,6.99,False
6840,ORD-006840,1485,20230314,3,29,1,3,30.96,0.0,30.96,6.99,True
6841,ORD-006841,1486,20231010,3,18,,2,94.53,0.0,94.53,0.0,True
6842,ORD-006842,1486,20231125,3,18,4,2,73.43,22.03,51.4,6.99,False
6843,ORD-006843,1486,20231127,1,18,5,2,148.32,44.5,103.82,0.0,False
6844,ORD-006844,1486,20231205,1,18,6,2,41.17,4.12,37.05,6.99,False
6845,ORD-006845,1486,20240816,1,18,10,2,44.71,8.94,35.77,6.99,False
6846,ORD-006846,1486,20250827,1,18,,2,165.67,0.0,165.67,0.0,False
6847,ORD-006847,1487,20230810,1,15,3,4,60.95,12.19,48.76,6.99,True
6848,ORD-006848,1488,20230711,3,31,2,6,258.64,51.73,206.91,0.0,True
6849,ORD-006849,1489,20230310,2,3,1,1,192.52,0.0,192.52,0.0,True
6850,ORD-006850,1490,20230321,1,7,,2,77.17,0.0,77.17,0.0,True
6851,ORD-006851,1490,20230525,1,7,,2,78.25,0.0,78.25,0.0,False
6852,ORD-006852,1490,20230621,2,7,,2,24.08,0.0,24.08,6.99,False
6853,ORD-006853,1490,20230728,1,7,,2,53.65,0.0,53.65,6.99,False
6854,ORD-006854,1490,20230902,3,7,,2,211.91,0.0,211.91,0.0,False
6855,ORD-006855,1490,20231002,2,7,,2,42.54,0.0,42.54,6.99,False
6856,ORD-006856,1490,20231031,1,7,,2,52.08,0.0,52.08,6.99,False
6857,ORD-006857,1490,20231213,2,7,6,2,368.63,36.86,331.77,0.0,False
6858,ORD-006858,1490,20231226,1,7,,2,60.86,0.0,60.86,6.99,False
6859,ORD-006859,1490,20240114,1,7,14,2,128.94,58.02,70.92,6.99,False
6860,ORD-006860,1490,20240209,1,7,,2,28.08,0.0,28.08,6.99,False
6861,ORD-006861,1490,20240312,3,7,8,2,58.57,0.0,58.57,6.99,False
6862,ORD-006862,1490,20240409,3,7,,2,49.65,0.0,49.65,6.99,False
6863,ORD-006863,1490,20240520,1,7,,2,50.48,0.0,50.48,6.99,False
6864,ORD-006864,1490,20240627,1,7,,2,92.1,0.0,92.1,0.0,False
6865,ORD-006865,1490,20240726,3,7,,2,62.65,0.0,62.65,6.99,False
6866,ORD-006866,1490,20240905,1,7,,2,162.57,0.0,162.57,0.0,False
6867,ORD-006867,1490,20241004,1,7,,2,91.79,0.0,91.79,0.0,False
6868,ORD-006868,1490,20241102,1,7,,2,115.14,0.0,115.14,0.0,False
6869,ORD-006869,1490,20241126,1,7,13,2,125.6,12.56,113.04,0.0,False
6870,ORD-006870,1490,20250112,1,7,21,2,93.35,42.01,51.34,6.99,False
6871,ORD-006871,1490,20250212,1,7,,2,253.46,0.0,253.46,0.0,False
6872,ORD-006872,1490,20250311,2,7,15,2,57.31,0.0,57.31,6.99,False
6873,ORD-006873,1490,20250416,3,7,,2,189.79,0.0,189.79,0.0,False
6874,ORD-006874,1490,20250516,1,7,,2,50.86,0.0,50.86,6.99,False
6875,ORD-006875,1490,20250617,1,7,,2,179.88,0.0,179.88,0.0,False
6876,ORD-006876,1490,20250721,1,7,16,2,75.22,15.04,60.18,6.99,False
6877,ORD-006877,1490,20250831,1,7,,2,45.79,0.0,45.79,6.99,False
6878,ORD-006878,1491,20230607,1,3,,1,107.24,0.0,107.24,0.0,True
6879,ORD-006879,1492,20231230,1,22,,1,26.91,0.0,26.91,6.99,True
6880,ORD-006880,1493,20230903,2,28,,6,25.22,0.0,25.22,6.99,True
6881,ORD-006881,1493,20231127,1,28,5,6,102.56,30.77,71.79,6.99,False
6882,ORD-006882,1493,20240128,1,28,,6,128.88,0.0,128.88,0.0,False
6883,ORD-006883,1493,20240320,1,28,,6,126.7,0.0,126.7,0.0,False
6884,ORD-006884,1493,20240617,1,28,,6,33.27,0.0,33.27,6.99,False
6885,ORD-006885,1493,20240816,1,28,10,6,79.54,15.91,63.63,6.99,False
6886,ORD-006886,1493,20241031,1,28,,6,65.43,0.0,65.43,6.99,False
6887,ORD-006887,1493,20241212,1,28,13,6,143.76,14.38,129.38,0.0,False
6888,ORD-006888,1493,20250318,1,28,,6,156.21,0.0,156.21,0.0,False
6889,ORD-006889,1493,20250615,2,28,,6,45.05,0.0,45.05,6.99,False
6890,ORD-006890,1493,20250819,1,28,17,6,226.01,45.2,180.81,0.0,False
6891,ORD-006891,1493,20251013,1,28,,6,202.85,0.0,202.85,0.0,False
6892,ORD-006892,1494,20230506,3,14,,2,26.78,0.0,26.78,6.99,True
6893,ORD-006893,1495,20230317,1,29,,3,57.79,0.0,57.79,6.99,True
6894,ORD-006894,1495,20230516,2,29,,3,48.2,0.0,48.2,6.99,False
6895,ORD-006895,1495,20230921,2,29,,3,106.19,0.0,106.19,0.0,False
6896,ORD-006896,1495,20231105,3,29,,3,30.48,0.0,30.48,6.99,False
6897,ORD-006897,1495,20231212,1,29,6,3,42.93,4.29,38.64,6.99,False
6898,ORD-006898,1495,20240422,1,29,,3,70.53,0.0,70.53,6.99,False
6899,ORD-006899,1495,20240613,3,29,,3,109.18,0.0,109.18,0.0,False
6900,ORD-006900,1495,20240805,1,29,10,3,204.34,40.87,163.47,0.0,False
6901,ORD-006901,1495,20241009,1,29,,3,146.98,0.0,146.98,0.0,False
6902,ORD-006902,1495,20241204,3,29,13,3,35.08,3.51,31.57,6.99,False
6903,ORD-006903,1495,20241226,1,29,,3,231.52,0.0,231.52,0.0,False
6904,ORD-006904,1495,20250220,1,29,15,3,70.19,0.0,70.19,6.99,False
6905,ORD-006905,1495,20250426,3,29,,3,125.58,0.0,125.58,0.0,False
6906,ORD-006906,1496,20231127,2,33,5,1,66.73,20.02,46.71,6.99,True
6907,ORD-006907,1496,20240218,1,33,8,1,169.67,0.0,169.67,0.0,False
6908,ORD-006908,1496,20240424,3,33,,1,24.56,0.0,24.56,6.99,False
6909,ORD-006909,1496,20240703,1,33,,1,147.26,0.0,147.26,0.0,False
6910,ORD-006910,1496,20240919,2,33,,1,42.78,0.0,42.78,6.99,False
6911,ORD-006911,1496,20241120,1,33,13,1,231.65,23.17,208.48,0.0,False
6912,ORD-006912,1496,20250218,1,33,15,1,101.95,0.0,101.95,0.0,False
6913,ORD-006913,1496,20250516,1,33,,1,55.63,0.0,55.63,6.99,False
6914,ORD-006914,1496,20250731,1,33,,1,103.21,0.0,103.21,0.0,False
6915,ORD-006915,1496,20250929,1,33,,1,162.14,0.0,162.14,0.0,False
6916,ORD-006916,1496,20251129,1,33,18,1,152.71,45.81,106.9,0.0,False
6917,ORD-006917,1497,20230403,3,11,,1,233.09,0.0,233.09,0.0,True
6918,ORD-006918,1497,20230428,1,11,,1,205.05,0.0,205.05,0.0,False
6919,ORD-006919,1497,20230526,1,11,,1,133.22,0.0,133.22,0.0,False
6920,ORD-006920,1497,20230625,3,11,,1,36.62,0.0,36.62,6.99,False
6921,ORD-006921,1497,20230723,2,11,2,1,65.23,13.05,52.18,6.99,False
6922,ORD-006922,1497,20230820,2,11,3,1,432.05,86.41,345.64,0.0,False
6923,ORD-006923,1497,20230918,1,11,,1,24.23,0.0,24.23,6.99,False
6924,ORD-006924,1497,20231028,1,11,,1,129.79,0.0,129.79,0.0,False
6925,ORD-006925,1497,20231206,1,11,6,1,33.55,3.35,30.2,6.99,False
6926,ORD-006926,1497,20240101,1,11,,1,219.55,0.0,219.55,0.0,False
6927,ORD-006927,1497,20240126,1,11,,1,260.8,0.0,260.8,0.0,False
6928,ORD-006928,1497,20240227,1,11,8,1,44.25,0.0,44.25,6.99,False
6929,ORD-006929,1497,20240329,1,11,,1,53.66,0.0,53.66,6.99,False
6930,ORD-006930,1497,20240426,1,11,,1,191.99,0.0,191.99,0.0,False
6931,ORD-006931,1497,20240526,2,11,,1,70.18,0.0,70.18,6.99,False
6932,ORD-006932,1497,20240706,1,11,9,1,288.18,57.64,230.54,0.0,False
6933,ORD-006933,1497,20240809,1,11,10,1,274.95,54.99,219.96,0.0,False
6934,ORD-006934,1497,20240911,1,11,,1,65.05,0.0,65.05,6.99,False
6935,ORD-006935,1497,20241112,1,11,,1,52.57,0.0,52.57,6.99,False
6936,ORD-006936,1497,20241114,3,11,,1,72.72,0.0,72.72,6.99,False
6937,ORD-006937,1497,20241221,1,11,13,1,25.81,2.58,23.23,6.99,False
6938,ORD-006938,1497,20250124,1,11,,1,22.37,0.0,22.37,6.99,False
6939,ORD-006939,1497,20250305,1,11,15,1,145.27,0.0,145.27,0.0,False
6940,ORD-006940,1497,20250410,2,11,,1,61.64,0.0,61.64,6.99,False
6941,ORD-006941,1498,20240131,1,46,,6,55.1,0.0,55.1,6.99,True
6942,ORD-006942,1499,20230329,3,25,,1,36.04,0.0,36.04,6.99,True
6943,ORD-006943,1499,20230817,1,25,3,1,21.86,4.37,17.49,6.99,False
6944,ORD-006944,1499,20230820,2,25,3,1,89.81,17.96,71.85,6.99,False
6945,ORD-006945,1499,20240130,2,25,,1,46.58,0.0,46.58,6.99,False
6946,ORD-006946,1499,20240201,1,25,,1,27.34,0.0,27.34,6.99,False
6947,ORD-006947,1499,20240310,1,25,8,1,141.44,0.0,141.44,0.0,False
6948,ORD-006948,1499,20240614,1,25,,1,107.83,0.0,107.83,0.0,False
6949,ORD-006949,1499,20241121,1,25,13,1,18.87,1.89,16.98,6.99,False
6950,ORD-006950,1499,20241223,1,25,13,1,24.24,2.42,21.82,6.99,False
6951,ORD-006951,1499,20250414,1,25,,1,51.81,0.0,51.81,6.99,False
6952,ORD-006952,1499,20251128,1,25,18,1,21.04,6.31,14.73,6.99,False
6953,ORD-006953,1499,20251222,1,25,20,1,26.62,2.66,23.96,6.99,False
6954,ORD-006954,1499,20251223,1,25,20,1,210.86,21.09,189.77,0.0,False
6955,ORD-006955,1500,20231118,1,20,6,1,56.63,5.66,50.97,6.99,True
6956,ORD-006956,1501,20231222,2,18,6,1,35.65,3.56,32.09,6.99,True
6957,ORD-006957,1502,20230710,1,24,2,1,42.68,8.54,34.14,6.99,True
6958,ORD-006958,1503,20230730,3,36,,1,318.81,0.0,318.81,0.0,True
6959,ORD-006959,1503,20231101,1,36,,1,104.32,0.0,104.32,0.0,False
6960,ORD-006960,1503,20231215,2,36,6,1,53.64,5.36,48.28,6.99,False
6961,ORD-006961,1503,20240301,2,36,8,1,20.98,0.0,20.98,6.99,False
6962,ORD-006962,1503,20240427,3,36,,1,47.0,0.0,47.0,6.99,False
6963,ORD-006963,1503,20240623,3,36,,1,30.87,0.0,30.87,6.99,False
6964,ORD-006964,1503,20241116,1,36,13,1,101.08,10.11,90.97,0.0,False
6965,ORD-006965,1503,20241119,1,36,13,1,168.79,16.88,151.91,0.0,False
6966,ORD-006966,1503,20241123,3,36,13,1,113.13,11.31,101.82,0.0,False
6967,ORD-006967,1503,20241214,1,36,13,1,113.17,11.32,101.85,0.0,False
6968,ORD-006968,1503,20250118,1,36,21,1,101.14,45.51,55.63,6.99,False
6969,ORD-006969,1503,20250512,2,36,,1,88.19,0.0,88.19,0.0,False
6970,ORD-006970,1503,20250626,2,36,,1,32.42,0.0,32.42,6.99,False
6971,ORD-006971,1503,20251108,1,36,,1,80.49,0.0,80.49,0.0,False
6972,ORD-006972,1504,20230108,1,45,7,1,46.06,20.73,25.33,6.99,True
6973,ORD-006973,1504,20240103,1,45,14,1,34.93,15.72,19.21,6.99,False
6974,ORD-006974,1504,20240804,1,45,10,1,146.05,29.21,116.84,0.0,False
6975,ORD-006975,1504,20250803,1,45,17,1,55.57,11.11,44.46,6.99,False
6976,ORD-006976,1504,20251119,2,45,20,1,44.09,4.41,39.68,6.99,False
6977,ORD-006977,1504,20251205,3,45,20,1,92.53,9.25,83.28,0.0,False
6978,ORD-006978,1505,20230524,1,30,,2,34.91,0.0,34.91,6.99,True
6979,ORD-006979,1506,20230616,1,5,,1,41.27,0.0,41.27,6.99,True
6980,ORD-006980,1507,20230413,1,25,,1,134.69,0.0,134.69,0.0,True
6981,ORD-006981,1508,20230802,2,37,3,2,29.11,5.82,23.29,6.99,True
6982,ORD-006982,1509,20230820,1,25,3,6,265.37,53.07,212.3,0.0,True
6983,ORD-006983,1509,20230914,1,25,,6,62.11,0.0,62.11,6.99,False
6984,ORD-006984,1509,20231228,1,25,,6,51.46,0.0,51.46,6.99,False
6985,ORD-006985,1509,20240103,1,25,14,6,80.7,36.32,44.38,6.99,False
6986,ORD-006986,1509,20250601,1,25,,6,32.57,0.0,32.57,6.99,False
6987,ORD-006987,1509,20250716,1,25,16,6,31.39,6.28,25.11,6.99,False
6988,ORD-006988,1509,20251022,2,25,,6,90.07,0.0,90.07,0.0,False
6989,ORD-006989,1509,20251127,2,25,20,6,112.43,11.24,101.19,0.0,False
6990,ORD-006990,1510,20230214,1,15,,1,117.72,0.0,117.72,0.0,True
6991,ORD-006991,1511,20231030,1,17,,3,39.42,0.0,39.42,6.99,True
6992,ORD-006992,1512,20230623,1,1,,2,146.56,0.0,146.56,0.0,True
6993,ORD-006993,1513,20230616,2,10,,2,26.62,0.0,26.62,6.99,True
6994,ORD-006994,1513,20231230,1,10,,2,217.55,0.0,217.55,0.0,False
6995,ORD-006995,1513,20241121,2,10,13,2,16.13,1.61,14.52,6.99,False
6996,ORD-006996,1513,20251105,3,10,,2,52.05,0.0,52.05,6.99,False
6997,ORD-006997,1514,20230114,1,36,7,6,39.48,17.77,21.71,6.99,True
6998,ORD-006998,1515,20230821,1,27,3,6,58.27,11.65,46.62,6.99,True
6999,ORD-006999,1516,20230729,1,16,,1,48.38,0.0,48.38,6.99,True
7000,ORD-007000,1517,20230818,2,32,3,1,34.75,6.95,27.8,6.99,True
7001,ORD-007001,1517,20230825,3,32,,1,36.57,0.0,36.57,6.99,False
7002,ORD-007002,1517,20231124,2,32,4,1,62.5,18.75,43.75,6.99,False
7003,ORD-007003,1517,20240724,3,32,9,1,57.24,11.45,45.79,6.99,False
7004,ORD-007004,1517,20240903,2,32,,1,38.26,0.0,38.26,6.99,False
7005,ORD-007005,1517,20241214,3,32,13,1,30.62,3.06,27.56,6.99,False
7006,ORD-007006,1517,20250831,1,32,,1,187.41,0.0,187.41,0.0,False
7007,ORD-007007,1518,20230709,1,11,2,2,30.13,6.03,24.1,6.99,True
7008,ORD-007008,1519,20230728,3,24,,2,280.0,0.0,280.0,0.0,True
7009,ORD-007009,1520,20230820,2,21,3,6,65.96,13.19,52.77,6.99,True
7010,ORD-007010,1520,20241101,1,21,,6,46.68,0.0,46.68,6.99,False
7011,ORD-007011,1520,20241109,1,21,,6,140.65,0.0,140.65,0.0,False
7012,ORD-007012,1521,20231228,1,5,,1,36.15,0.0,36.15,6.99,True
7013,ORD-007013,1522,20231105,3,42,,1,157.43,0.0,157.43,0.0,True
7014,ORD-007014,1523,20230902,1,13,,2,33.46,0.0,33.46,6.99,True
7015,ORD-007015,1524,20230411,1,15,,6,88.55,0.0,88.55,0.0,True
